ID|Has_Existing_Home_Loan|installment
95619|N|R0,00
9562|N|R0,00
95620|Y|R4455,00
95621|N|R0,00
95622|Y|R19649,00
95623|Y|R18056,00
95624|Y|R9000,00
95625|Y|R15096,00
95626|Y|R36567,00
95627|N|R0,00
95628|Y|R7560,00
95629|N|R0,00
9563|N|R0,00
95630|Y|R15312,00
95631|Y|R6438,00
95632|Y|R17649,00
95633|Y|R22446,00
95634|Y|R34582,50
95635|N|R0,00
95636|Y|R4524,00
95637|N|R0,00
95638|Y|R21904,00
95639|Y|R16443,00
9564|Y|R3915,00
95640|Y|R18427,50
95641|Y|R25650,00
95642|N|R0,00
95643|N|R0,00
95644|Y|R20184,00
95645|N|R0,00
95646|Y|R5220,00
95647|Y|R15390,00
95648|Y|R22448,00
95649|Y|R50566,50
9565|N|R0,00
95650|Y|R27274,50
95651|N|R0,00
95652|Y|R37192,50
95653|N|R0,00
95654|Y|R8977,50
95655|Y|R16747,50
95656|Y|R16470,00
95657|Y|R4263,00
95658|Y|R26796,00
95659|N|R0,00
9566|Y|R17400,00
95660|Y|R31882,50
95661|Y|R9048,00
95662|Y|R2275,50
95663|Y|R32970,00
95664|Y|R11192,50
95665|Y|R11745,00
95666|Y|R34104,00
95667|N|R0,00
95668|Y|R21870,00
95669|Y|R9048,00
9567|Y|R1575,00
95670|Y|R11655,00
95671|Y|R4050,00
95672|Y|R47937,00
95673|Y|R48843,00
95674|N|R0,00
95675|N|R0,00
95676|Y|R18241,00
95677|N|R0,00
95678|Y|R14823,00
95679|Y|R12649,50
9568|Y|R14535,00
95680|Y|R18270,00
95681|Y|R5307,00
95682|N|R0,00
95683|Y|R8874,00
95684|Y|R7578,00
95685|Y|R26100,00
95686|Y|R9657,00
95687|Y|R15873,00
95688|Y|R16582,50
95689|Y|R20825,00
9569|Y|R5827,50
95690|Y|R28275,00
95691|Y|R42021,00
95692|Y|R42021,00
95693|N|R0,00
95694|Y|R23490,00
95695|Y|R17487,00
95696|Y|R2790,00
95697|Y|R16983,00
95698|Y|R37323,00
95699|Y|R28840,50
957|Y|R4666,50
9570|N|R0,00
95700|Y|R15817,50
95701|Y|R24337,50
95702|Y|R34495,50
95703|Y|R19836,00
95704|Y|R5220,00
95705|Y|R14827,50
95706|N|R0,00
95707|Y|R2523,00
95708|Y|R4218,00
95709|N|R0,00
9571|N|R0,00
95710|Y|R5994,00
95711|Y|R16058,00
95712|Y|R3172,50
95713|Y|R39933,00
95714|Y|R29406,00
95715|N|R0,00
95716|Y|R43065,00
95717|N|R0,00
95718|Y|R59337,00
95719|Y|R23199,00
9572|Y|R11951,00
95720|Y|R19519,50
95721|Y|R19184,50
95722|Y|R45096,00
95723|N|R0,00
95724|Y|R15151,50
95725|Y|R1592,50
95726|Y|R23881,50
95727|Y|R19314,00
95728|Y|R8960,00
95729|Y|R22533,00
9573|N|R0,00
95730|N|R0,00
95731|Y|R34452,00
95732|Y|R5133,00
95733|Y|R16200,00
95734|Y|R15817,50
95735|Y|R29280,00
95736|Y|R40672,50
95737|Y|R15817,50
95738|N|R0,00
95739|N|R0,00
9574|Y|R2590,00
95740|Y|R3442,50
95741|Y|R39672,00
95742|Y|R23490,00
95743|Y|R15799,00
95744|Y|R5772,00
95745|Y|R12654,00
95746|N|R0,00
95747|Y|R20410,00
95748|Y|R12900,00
95749|Y|R38280,00
9575|Y|R1942,50
95750|Y|R9540,00
95751|Y|R14268,00
95752|Y|R8732,00
95753|Y|R8880,00
95754|N|R0,00
95755|N|R0,00
95756|Y|R11542,50
95757|Y|R36540,00
95758|Y|R10434,00
95759|Y|R22144,50
9576|Y|R5772,00
95760|Y|R16747,50
95761|Y|R52560,00
95762|Y|R23055,00
95763|Y|R22015,00
95764|Y|R2386,50
95765|N|R0,00
95766|Y|R19184,50
95767|Y|R12060,00
95768|Y|R2790,00
95769|Y|R4942,50
9577|Y|R11137,50
95770|Y|R37192,50
95771|Y|R32538,00
95772|Y|R7326,00
95773|N|R0,00
95774|Y|R11745,00
95775|Y|R8775,00
95776|Y|R25056,00
95777|Y|R35931,00
95778|Y|R21168,00
95779|N|R0,00
9578|N|R0,00
95780|Y|R6012,50
95781|Y|R48763,50
95782|Y|R8310,00
95783|Y|R18352,00
95784|Y|R43804,50
95785|Y|R9050,00
95786|Y|R41107,50
95787|N|R0,00
95788|Y|R25515,00
95789|N|R0,00
9579|N|R0,00
95790|Y|R11655,00
95791|Y|R47110,50
95792|Y|R12487,50
95793|Y|R5994,00
95794|N|R0,00
95795|Y|R6786,00
95796|Y|R4662,00
95797|N|R0,00
95798|Y|R10327,50
95799|Y|R19620,00
958|Y|R37359,00
9580|Y|R9765,00
95800|Y|R13050,00
95801|Y|R42282,00
95802|N|R0,00
95803|N|R0,00
95804|Y|R52896,00
95805|Y|R40368,00
95806|Y|R6588,00
95807|Y|R3233,00
95808|Y|R7717,50
95809|Y|R5642,50
9581|N|R0,00
95810|N|R0,00
95811|N|R0,00
95812|Y|R12820,50
95813|N|R0,00
95814|Y|R14400,00
95815|Y|R31059,00
95816|Y|R19398,00
95817|Y|R50895,00
95818|Y|R22204,00
95819|N|R0,00
9582|Y|R2295,00
95820|Y|R19647,00
95821|Y|R13050,00
95822|Y|R24882,00
95823|Y|R17926,50
95824|Y|R22680,00
95825|Y|R46284,00
95826|N|R0,00
95827|N|R0,00
95828|Y|R22417,50
95829|Y|R48330,00
9583|Y|R12150,00
95830|Y|R6327,00
95831|Y|R58416,00
95832|Y|R9176,00
95833|Y|R10989,00
95834|Y|R32233,50
95835|N|R0,00
95836|Y|R13227,50
95837|N|R0,00
95838|Y|R11803,00
95839|Y|R4366,00
9584|Y|R4736,00
95840|Y|R7252,00
95841|Y|R13024,00
95842|N|R0,00
95843|Y|R14751,00
95844|Y|R6808,00
95845|N|R0,00
95846|Y|R6086,50
95847|Y|R23485,00
95848|Y|R14790,00
95849|Y|R20880,00
9585|Y|R7696,00
95850|N|R0,00
95851|Y|R20358,00
95852|Y|R12987,00
95853|Y|R17965,50
95854|Y|R13860,00
95855|Y|R8880,00
95856|Y|R24534,00
95857|Y|R45414,00
95858|N|R0,00
95859|Y|R4959,00
9586|N|R0,00
95860|Y|R19647,00
95861|Y|R50017,50
95862|Y|R20923,50
95863|Y|R4392,00
95864|Y|R15750,00
95865|Y|R14911,00
95866|Y|R23772,00
95867|N|R0,00
95868|Y|R3256,00
95869|Y|R19183,50
9587|N|R0,00
95870|Y|R3607,50
95871|Y|R30522,00
95872|Y|R3163,50
95873|Y|R45849,00
95874|Y|R6786,00
95875|N|R0,00
95876|Y|R10360,00
95877|Y|R44631,00
95878|Y|R7695,00
95879|Y|R32448,00
9588|Y|R9768,00
95880|Y|R6882,00
95881|Y|R7699,50
95882|N|R0,00
95883|Y|R35931,00
95884|Y|R48807,00
95885|Y|R5046,00
95886|Y|R23925,00
95887|Y|R6197,50
95888|Y|R9472,00
95889|Y|R19499,00
9589|N|R0,00
95890|Y|R24664,50
95891|N|R0,00
95892|Y|R8325,00
95893|N|R0,00
95894|Y|R18792,00
95895|Y|R42456,00
95896|Y|R6882,00
95897|Y|R10156,50
95898|Y|R6525,00
95899|N|R0,00
959|Y|R5737,50
9590|Y|R6715,50
95900|Y|R11962,50
95901|Y|R27135,00
95902|Y|R45457,50
95903|Y|R5481,00
95904|Y|R10266,00
95905|Y|R14763,00
95906|Y|R18228,00
95907|N|R0,00
95908|Y|R16087,50
95909|N|R0,00
9591|Y|R10710,00
95910|Y|R15281,00
95911|Y|R46284,00
95912|Y|R35235,00
95913|Y|R18574,50
95914|Y|R13806,00
95915|N|R0,00
95916|Y|R2331,00
95917|N|R0,00
95918|Y|R5580,00
95919|Y|R9607,50
9592|Y|R2523,00
95920|Y|R10237,50
95921|Y|R11137,50
95922|N|R0,00
95923|N|R0,00
95924|Y|R11520,00
95925|Y|R29667,00
95926|Y|R50286,00
95927|Y|R15540,00
95928|Y|R27787,50
95929|Y|R8288,00
9593|Y|R19836,00
95930|N|R0,00
95931|N|R0,00
95932|Y|R51678,00
95933|N|R0,00
95934|Y|R8991,00
95935|Y|R10915,00
95936|Y|R20313,00
95937|Y|R4292,00
95938|N|R0,00
95939|N|R0,00
9594|N|R0,00
95940|Y|R15120,00
95941|N|R0,00
95942|Y|R25360,50
95943|Y|R12180,00
95944|Y|R2072,00
95945|Y|R6804,00
95946|N|R0,00
95947|N|R0,00
95948|Y|R14670,50
95949|Y|R39150,00
9595|N|R0,00
95950|Y|R29232,00
95951|Y|R2146,00
95952|Y|R3163,50
95953|Y|R4410,00
95954|Y|R9222,00
95955|Y|R8700,00
95956|Y|R34578,00
95957|N|R0,00
95958|Y|R22272,00
95959|Y|R3163,50
9596|Y|R8343,50
95960|Y|R37758,00
95961|Y|R6216,00
95962|Y|R23925,00
95963|N|R0,00
95964|Y|R6075,00
95965|N|R0,00
95966|Y|R27945,00
95967|Y|R1739,00
95968|Y|R31102,50
95969|Y|R6655,50
9597|N|R0,00
95970|N|R0,00
95971|N|R0,00
95972|Y|R4995,00
95973|Y|R45414,00
95974|Y|R1813,00
95975|Y|R19912,50
95976|Y|R19184,50
95977|Y|R25578,00
95978|N|R0,00
95979|N|R0,00
9598|Y|R4995,00
95980|Y|R13702,50
95981|N|R0,00
95982|Y|R11988,00
95983|Y|R3552,00
95984|Y|R13999,50
95985|Y|R14310,00
95986|N|R0,00
95987|Y|R29145,00
95988|Y|R40716,00
95989|Y|R26317,50
9599|Y|R1942,50
95990|Y|R22320,00
95991|Y|R12127,50
95992|Y|R6090,00
95993|Y|R9157,50
95994|N|R0,00
95995|Y|R17356,50
95996|Y|R40672,50
95997|Y|R9744,00
95998|Y|R13398,00
95999|Y|R26505,00
96|Y|R13880,00
960|Y|R19524,50
9600|Y|R1776,00
96000|Y|R41760,00
96001|Y|R10875,00
96002|N|R0,00
96003|N|R0,00
96004|Y|R15163,50
96005|Y|R5481,00
96006|Y|R2565,00
96007|Y|R17212,50
96008|Y|R10175,00
96009|Y|R13634,50
9601|Y|R13653,00
96010|N|R0,00
96011|N|R0,00
96012|Y|R12622,50
96013|Y|R32277,00
96014|Y|R34924,50
96015|Y|R9720,00
96016|Y|R17615,00
96017|Y|R12432,00
96018|N|R0,00
96019|N|R0,00
9602|N|R0,00
96020|Y|R14616,00
96021|N|R0,00
96022|Y|R19836,00
96023|Y|R32625,00
96024|Y|R3219,00
96025|Y|R5087,50
96026|N|R0,00
96027|N|R0,00
96028|Y|R5400,00
96029|Y|R43804,50
9603|N|R0,00
96030|Y|R10915,00
96031|Y|R32886,00
96032|Y|R8158,50
96033|Y|R41107,50
96034|N|R0,00
96035|Y|R10875,00
96036|Y|R13250,00
96037|Y|R43152,00
96038|Y|R19499,00
96039|Y|R36540,00
9604|Y|R11745,00
96040|Y|R16200,00
96041|Y|R13949,00
96042|Y|R31059,00
96043|Y|R17965,50
96044|Y|R13555,00
96045|N|R0,00
96046|Y|R3607,50
96047|Y|R6264,00
96048|Y|R33364,50
96049|Y|R15984,00
9605|N|R0,00
96050|Y|R15921,00
96051|Y|R48546,00
96052|Y|R20880,00
96053|Y|R37888,50
96054|Y|R13764,00
96055|Y|R3163,50
96056|Y|R7830,00
96057|Y|R27540,00
96058|N|R0,00
96059|N|R0,00
9606|Y|R7200,00
96060|Y|R20010,00
96061|N|R0,00
96062|Y|R16372,50
96063|Y|R19183,50
96064|Y|R6264,00
96065|Y|R22620,00
96066|Y|R42240,00
96067|N|R0,00
96068|Y|R39672,00
96069|Y|R30885,00
9607|Y|R1755,00
96070|Y|R5106,00
96071|Y|R6210,00
96072|Y|R6660,00
96073|Y|R10440,00
96074|Y|R32092,50
96075|N|R0,00
96076|Y|R28710,00
96077|N|R0,00
96078|Y|R2553,00
96079|Y|R25960,50
9608|Y|R15187,50
96080|Y|R5655,00
96081|Y|R2520,00
96082|Y|R45457,50
96083|N|R0,00
96084|Y|R4522,50
96085|N|R0,00
96086|Y|R3552,00
96087|Y|R7960,50
96088|Y|R3774,00
96089|Y|R15834,00
9609|Y|R7992,00
96090|N|R0,00
96091|Y|R21750,00
96092|Y|R15151,50
96093|Y|R6330,00
96094|Y|R3663,00
96095|Y|R22002,50
96096|Y|R38367,00
96097|Y|R10620,00
96098|Y|R12180,00
96099|N|R0,00
961|Y|R17280,00
9610|N|R0,00
96100|Y|R7699,50
96101|Y|R15300,00
96102|Y|R18585,00
96103|Y|R12210,00
96104|Y|R40194,00
96105|Y|R9805,00
96106|Y|R31668,00
96107|N|R0,00
96108|Y|R17297,50
96109|N|R0,00
9611|N|R0,00
96110|Y|R2405,00
96111|Y|R14763,00
96112|Y|R12654,00
96113|Y|R23625,00
96114|N|R0,00
96115|N|R0,00
96116|Y|R40150,50
96117|N|R0,00
96118|Y|R15390,00
96119|Y|R6351,00
9612|Y|R10360,00
96120|Y|R13800,00
96121|Y|R42978,00
96122|N|R0,00
96123|N|R0,00
96124|Y|R17697,00
96125|N|R0,00
96126|Y|R8820,00
96127|Y|R14208,00
96128|Y|R14355,00
96129|Y|R1739,00
9613|N|R0,00
96130|N|R0,00
96131|Y|R13932,00
96132|Y|R24273,00
96133|N|R0,00
96134|Y|R10656,00
96135|Y|R24795,00
96136|Y|R3774,00
96137|Y|R35931,00
96138|N|R0,00
96139|N|R0,00
9614|Y|R2516,00
96140|Y|R17955,00
96141|N|R0,00
96142|Y|R13612,50
96143|Y|R14107,50
96144|Y|R21978,00
96145|Y|R32958,00
96146|Y|R50895,00
96147|Y|R16747,50
96148|Y|R2442,00
96149|N|R0,00
9615|Y|R11248,00
96150|Y|R24367,50
96151|Y|R7696,00
96152|Y|R35496,00
96153|Y|R33579,00
96154|N|R0,00
96155|Y|R49590,00
96156|Y|R18225,00
96157|N|R0,00
96158|Y|R3219,00
96159|Y|R7992,00
9616|Y|R3654,00
96160|Y|R20184,00
96161|Y|R6882,00
96162|N|R0,00
96163|Y|R15268,50
96164|Y|R7492,50
96165|N|R0,00
96166|Y|R3233,00
96167|Y|R17110,50
96168|Y|R23587,50
96169|Y|R30885,00
9617|Y|R5916,00
96170|N|R0,00
96171|Y|R31320,00
96172|Y|R18270,00
96173|N|R0,00
96174|Y|R11063,00
96175|Y|R17926,50
96176|Y|R9361,00
96177|Y|R5481,00
96178|N|R0,00
96179|N|R0,00
9618|N|R0,00
96180|Y|R1924,00
96181|N|R0,00
96182|Y|R10034,50
96183|Y|R30667,50
96184|Y|R9324,00
96185|Y|R15281,00
96186|N|R0,00
96187|Y|R10222,50
96188|Y|R16927,50
96189|N|R0,00
9619|N|R0,00
96190|Y|R12825,00
96191|Y|R12789,00
96192|Y|R7699,50
96193|Y|R9324,00
96194|N|R0,00
96195|N|R0,00
96196|Y|R25920,00
96197|Y|R16747,50
96198|Y|R6105,00
96199|Y|R16356,00
962|Y|R9048,00
9620|Y|R13485,00
96200|Y|R19332,50
96201|Y|R12506,00
96202|N|R0,00
96203|Y|R39802,50
96204|Y|R4500,00
96205|N|R0,00
96206|Y|R14985,00
96207|Y|R32538,00
96208|Y|R12265,50
96209|Y|R9657,00
9621|N|R0,00
96210|Y|R28332,00
96211|N|R0,00
96212|Y|R16280,00
96213|Y|R6394,50
96214|Y|R20618,00
96215|Y|R3848,00
96216|Y|R2257,00
96217|Y|R9971,50
96218|N|R0,00
96219|Y|R31102,50
9622|Y|R14580,00
96220|Y|R22612,50
96221|Y|R28536,00
96222|Y|R37584,00
96223|Y|R7020,00
96224|Y|R25360,50
96225|Y|R40498,50
96226|Y|R30667,50
96227|N|R0,00
96228|Y|R8004,00
96229|Y|R28710,00
9623|Y|R2886,00
96230|Y|R13365,00
96231|Y|R25960,00
96232|Y|R10730,00
96233|Y|R8730,00
96234|Y|R39672,00
96235|N|R0,00
96236|Y|R8824,50
96237|N|R0,00
96238|Y|R3996,00
96239|Y|R11544,00
9624|Y|R12487,50
96240|Y|R23881,50
96241|Y|R35235,00
96242|N|R0,00
96243|N|R0,00
96244|Y|R9157,50
96245|Y|R9792,00
96246|Y|R19184,50
96247|Y|R2035,00
96248|Y|R21802,50
96249|Y|R34713,00
9625|Y|R2368,00
96250|N|R0,00
96251|N|R0,00
96252|Y|R11250,00
96253|N|R0,00
96254|Y|R24795,00
96255|Y|R10125,00
96256|Y|R8584,00
96257|Y|R6412,00
96258|Y|R10701,00
96259|N|R0,00
9626|N|R0,00
96260|Y|R5568,50
96261|N|R0,00
96262|Y|R14319,00
96263|Y|R14355,00
96264|Y|R15006,00
96265|Y|R12528,00
96266|N|R0,00
96267|Y|R4350,00
96268|Y|R10582,00
96269|N|R0,00
9627|N|R0,00
96270|Y|R36975,00
96271|Y|R18648,00
96272|Y|R17760,00
96273|Y|R9361,00
96274|Y|R2305,50
96275|N|R0,00
96276|Y|R11700,00
96277|N|R0,00
96278|Y|R17316,00
96279|Y|R6493,50
9628|Y|R5772,00
96280|Y|R15795,00
96281|Y|R4107,00
96282|N|R0,00
96283|N|R0,00
96284|Y|R31320,00
96285|Y|R32799,00
96286|Y|R6956,00
96287|Y|R18021,50
96288|Y|R3219,00
96289|Y|R14467,00
9629|N|R0,00
96290|Y|R4002,00
96291|N|R0,00
96292|Y|R9546,00
96293|N|R0,00
96294|Y|R21802,50
96295|Y|R21402,00
96296|Y|R14616,00
96297|Y|R8325,00
96298|N|R0,00
96299|Y|R10962,00
963|N|R0,00
9630|Y|R1485,00
96300|Y|R6800,00
96301|N|R0,00
96302|Y|R31320,00
96303|Y|R7177,50
96304|Y|R6438,00
96305|Y|R3960,00
96306|N|R0,00
96307|Y|R14268,00
96308|Y|R36570,00
96309|Y|R47937,00
9631|Y|R11970,00
96310|Y|R4820,00
96311|Y|R11100,00
96312|Y|R32799,00
96313|Y|R2997,00
96314|N|R0,00
96315|Y|R43848,00
96316|Y|R4995,00
96317|Y|R30450,00
96318|Y|R21240,00
96319|Y|R27666,00
9632|Y|R19575,00
96320|Y|R16983,00
96321|Y|R18315,00
96322|N|R0,00
96323|N|R0,00
96324|Y|R2997,00
96325|Y|R5046,00
96326|Y|R5883,00
96327|Y|R14208,00
96328|Y|R9823,50
96329|Y|R24882,00
9633|Y|R11092,50
96330|N|R0,00
96331|N|R0,00
96332|Y|R16835,00
96333|N|R0,00
96334|Y|R17640,00
96335|Y|R8640,00
96336|Y|R19240,00
96337|Y|R26230,50
96338|N|R0,00
96339|Y|R34713,00
9634|N|R0,00
96340|Y|R11803,00
96341|Y|R52069,50
96342|Y|R12654,00
96343|Y|R39193,50
96344|Y|R2053,50
96345|Y|R16443,00
96346|Y|R30537,00
96347|N|R0,00
96348|Y|R24012,00
96349|N|R0,00
9635|N|R0,00
96350|Y|R3667,50
96351|Y|R17415,00
96352|Y|R44370,00
96353|Y|R18629,50
96354|N|R0,00
96355|N|R0,00
96356|Y|R3052,50
96357|N|R0,00
96358|Y|R56136,00
96359|Y|R13093,50
9636|Y|R9000,00
96360|Y|R5670,00
96361|Y|R28710,00
96362|N|R0,00
96363|N|R0,00
96364|Y|R2294,00
96365|N|R0,00
96366|Y|R17926,50
96367|Y|R20182,50
96368|Y|R17487,00
96369|Y|R29475,00
9637|N|R0,00
96370|Y|R38845,50
96371|N|R0,00
96372|Y|R48763,50
96373|N|R0,00
96374|Y|R20575,50
96375|Y|R10545,00
96376|Y|R8352,00
96377|Y|R35235,00
96378|Y|R41064,00
96379|N|R0,00
9638|Y|R2812,00
96380|Y|R2997,00
96381|N|R0,00
96382|Y|R6525,00
96383|Y|R34800,00
96384|Y|R7492,50
96385|Y|R19332,50
96386|N|R0,00
96387|N|R0,00
96388|Y|R33930,00
96389|Y|R38497,50
9639|Y|R3256,00
96390|Y|R16372,50
96391|Y|R3393,00
96392|Y|R24882,00
96393|Y|R3385,50
96394|N|R0,00
96395|N|R0,00
96396|Y|R58026,00
96397|Y|R31059,00
96398|Y|R2886,00
96399|Y|R5772,00
964|Y|R4292,00
9640|Y|R8547,00
96400|Y|R4455,00
96401|Y|R4902,50
96402|N|R0,00
96403|N|R0,00
96404|Y|R6300,00
96405|N|R0,00
96406|Y|R9396,00
96407|Y|R36235,50
96408|Y|R7992,00
96409|Y|R19332,50
9641|Y|R7492,50
96410|N|R0,00
96411|N|R0,00
96412|Y|R8880,00
96413|Y|R21228,00
96414|Y|R14152,50
96415|Y|R24273,00
96416|Y|R6916,50
96417|Y|R16317,00
96418|N|R0,00
96419|Y|R3828,00
9642|N|R0,00
96420|Y|R2997,00
96421|N|R0,00
96422|Y|R19684,00
96423|Y|R6105,00
96424|Y|R7087,50
96425|Y|R23490,00
96426|N|R0,00
96427|N|R0,00
96428|Y|R7825,50
96429|N|R0,00
9643|N|R0,00
96430|Y|R15390,00
96431|Y|R22144,50
96432|Y|R12025,00
96433|Y|R41760,00
96434|N|R0,00
96435|N|R0,00
96436|Y|R13093,50
96437|Y|R8874,00
96438|Y|R16983,00
96439|Y|R13833,00
9644|Y|R22185,00
96440|Y|R3723,00
96441|Y|R4849,50
96442|N|R0,00
96443|N|R0,00
96444|Y|R6863,50
96445|N|R0,00
96446|Y|R34756,50
96447|Y|R41064,00
96448|Y|R21045,00
96449|Y|R12267,00
9645|N|R0,00
96450|N|R0,00
96451|Y|R34713,00
96452|Y|R6300,00
96453|Y|R21576,00
96454|Y|R10657,50
96455|Y|R4105,50
96456|Y|R26317,50
96457|Y|R19684,00
96458|Y|R36540,00
96459|N|R0,00
9646|Y|R22968,00
96460|Y|R3163,50
96461|Y|R4002,00
96462|Y|R29667,00
96463|Y|R3393,00
96464|Y|R9918,00
96465|Y|R17205,00
96466|N|R0,00
96467|N|R0,00
96468|Y|R1961,00
96469|N|R0,00
9647|Y|R16747,50
96470|Y|R12432,00
96471|Y|R25515,00
96472|Y|R38845,50
96473|Y|R6480,00
96474|N|R0,00
96475|Y|R38497,50
96476|Y|R16740,00
96477|N|R0,00
96478|Y|R29667,00
96479|Y|R10657,50
9648|Y|R6660,00
96480|Y|R4070,00
96481|Y|R2941,50
96482|N|R0,00
96483|N|R0,00
96484|Y|R3774,00
96485|N|R0,00
96486|Y|R8325,00
96487|Y|R28395,50
96488|Y|R14877,00
96489|Y|R22315,50
9649|Y|R12919,50
96490|Y|R22446,00
96491|Y|R17400,00
96492|Y|R15795,00
96493|N|R0,00
96494|Y|R12987,00
96495|Y|R51025,50
96496|Y|R15262,50
96497|Y|R14985,00
96498|N|R0,00
96499|Y|R24178,50
965|Y|R5025,00
9650|N|R0,00
96500|Y|R31102,50
96501|Y|R33364,50
96502|Y|R16576,00
96503|Y|R13320,00
96504|Y|R20749,50
96505|Y|R35496,00
96506|N|R0,00
96507|Y|R42282,00
96508|Y|R49590,00
96509|N|R0,00
9651|N|R0,00
96510|Y|R25752,00
96511|Y|R16226,00
96512|Y|R56658,00
96513|Y|R5580,00
96514|N|R0,00
96515|N|R0,00
96516|Y|R48546,00
96517|Y|R29188,50
96518|Y|R7177,50
96519|Y|R13468,00
9652|Y|R7159,50
96520|Y|R14625,00
96521|Y|R13986,00
96522|Y|R31972,50
96523|N|R0,00
96524|Y|R32799,00
96525|N|R0,00
96526|Y|R25230,00
96527|Y|R23085,00
96528|Y|R34495,50
96529|Y|R11137,50
9653|N|R0,00
96530|N|R0,00
96531|Y|R27753,00
96532|Y|R4050,00
96533|Y|R20358,00
96534|Y|R18444,00
96535|Y|R45457,50
96536|Y|R25578,00
96537|Y|R3306,00
96538|N|R0,00
96539|N|R0,00
9654|Y|R11599,50
96540|Y|R8750,50
96541|N|R0,00
96542|Y|R13024,00
96543|Y|R9540,00
96544|Y|R22200,00
96545|Y|R14310,00
96546|N|R0,00
96547|Y|R9787,50
96548|Y|R8140,00
96549|Y|R5046,00
9655|Y|R6845,00
96550|Y|R14985,00
96551|Y|R12600,00
96552|Y|R6786,00
96553|Y|R5365,00
96554|N|R0,00
96555|Y|R35496,00
96556|Y|R36540,00
96557|N|R0,00
96558|Y|R11475,00
96559|Y|R3404,00
9656|Y|R13986,00
96560|Y|R12506,00
96561|Y|R21465,00
96562|N|R0,00
96563|Y|R24882,00
96564|Y|R3577,50
96565|N|R0,00
96566|Y|R24403,50
96567|Y|R19647,00
96568|Y|R2719,50
96569|Y|R12150,00
9657|Y|R9379,50
96570|Y|R2566,50
96571|Y|R14662,50
96572|Y|R13920,00
96573|N|R0,00
96574|Y|R18241,00
96575|Y|R48807,00
96576|Y|R42552,00
96577|Y|R14107,50
96578|N|R0,00
96579|N|R0,00
9658|N|R0,00
96580|Y|R3774,00
96581|Y|R9570,00
96582|Y|R32625,00
96583|Y|R9760,00
96584|Y|R12876,00
96585|Y|R15392,00
96586|N|R0,00
96587|Y|R40716,00
96588|Y|R25578,00
96589|Y|R18501,00
9659|Y|R24360,00
96590|Y|R16039,50
96591|Y|R10222,50
96592|Y|R30015,00
96593|Y|R44544,00
96594|N|R0,00
96595|Y|R21360,00
96596|Y|R17926,50
96597|Y|R32364,00
96598|Y|R8695,00
96599|Y|R28710,00
966|Y|R17400,00
9660|Y|R9439,50
96600|Y|R7830,00
96601|Y|R14504,00
96602|Y|R13267,50
96603|Y|R4959,00
96604|Y|R13616,00
96605|Y|R29928,00
96606|Y|R24882,00
96607|Y|R26505,00
96608|Y|R21375,00
96609|Y|R3982,50
9661|N|R0,00
96610|N|R0,00
96611|Y|R21532,50
96612|Y|R4117,50
96613|N|R0,00
96614|Y|R12630,00
96615|Y|R38019,00
96616|Y|R16965,00
96617|Y|R16527,00
96618|N|R0,00
96619|Y|R27405,00
9662|Y|R13747,50
96620|Y|R3848,00
96621|N|R0,00
96622|Y|R9570,00
96623|Y|R16983,00
96624|Y|R9805,00
96625|Y|R13227,50
96626|N|R0,00
96627|N|R0,00
96628|Y|R3915,00
96629|N|R0,00
9663|Y|R2362,50
96630|Y|R27274,50
96631|Y|R6993,00
96632|Y|R20035,50
96633|Y|R2886,00
96634|N|R0,00
96635|N|R0,00
96636|Y|R4050,00
96637|N|R0,00
96638|Y|R45225,00
96639|Y|R33726,00
9664|Y|R17617,50
96640|Y|R9361,00
96641|Y|R12960,00
96642|N|R0,00
96643|N|R0,00
96644|Y|R6384,00
96645|Y|R52069,50
96646|Y|R13986,00
96647|Y|R13024,00
96648|Y|R18574,50
96649|Y|R16965,00
9665|Y|R9324,00
96650|N|R0,00
96651|Y|R12180,00
96652|Y|R7830,00
96653|Y|R6207,00
96654|Y|R7400,00
96655|Y|R41256,00
96656|Y|R3552,00
96657|Y|R29232,00
96658|N|R0,00
96659|Y|R17052,00
9666|N|R0,00
96660|Y|R7308,00
96661|Y|R15268,50
96662|Y|R10620,00
96663|Y|R13365,00
96664|Y|R13708,50
96665|Y|R14208,00
96666|Y|R24360,00
96667|N|R0,00
96668|Y|R6475,00
96669|N|R0,00
9667|N|R0,00
96670|Y|R45849,00
96671|Y|R29928,00
96672|Y|R21090,00
96673|Y|R15138,00
96674|N|R0,00
96675|Y|R30186,00
96676|Y|R40716,00
96677|Y|R26796,00
96678|Y|R13093,50
96679|Y|R6216,00
9668|Y|R6475,00
96680|Y|R15345,00
96681|Y|R4902,50
96682|Y|R11745,00
96683|Y|R29754,00
96684|Y|R4770,00
96685|N|R0,00
96686|Y|R4872,00
96687|Y|R8613,00
96688|Y|R4959,00
96689|Y|R22657,50
9669|N|R0,00
96690|N|R0,00
96691|Y|R24012,00
96692|Y|R7640,50
96693|N|R0,00
96694|Y|R3219,00
96695|Y|R18037,50
96696|Y|R13542,00
96697|Y|R8700,00
96698|Y|R39802,50
96699|N|R0,00
967|Y|R11137,50
9670|Y|R2516,00
96700|Y|R35931,00
96701|N|R0,00
96702|Y|R14911,00
96703|Y|R11988,00
96704|Y|R24862,50
96705|Y|R12150,00
96706|N|R0,00
96707|N|R0,00
96708|Y|R18648,00
96709|N|R0,00
9671|Y|R13708,50
96710|Y|R18037,50
